exp_idx,item_number,condition,sentence,distance,subject,subject_marker,verb_phrase,target_phrase,match,grammatical
1,101,plainS-plainV,어제 저녁에 혼자서 아이가 책을 읽었다.,close,아이가,가,책을 읽었다,읽었다,True,
1,102,plainS-honorificV,어제 저녁에 혼자서 아이가 파스타를 드셨다.,close,아이가,가,파스타를 드셨다,드셨다,False,
1,102,plainS-plainV,어제 저녁에 혼자서 아이가 파스타를 먹었다.,close,아이가,가,파스타를 먹었다,먹었다,True,
1,103,plainS-honorificV,어제 저녁에 혼자서 아이가 호통을 치셨다.,close,아이가,가,호통을 치셨다,치셨다,False,
1,103,plainS-plainV,어제 저녁에 혼자서 아이가 호통을 쳤다.,close,아이가,가,호통을 쳤다,쳤다,True,
1,104,plainS-honorificV,어제 저녁에 혼자서 아이가 핸드폰을 사셨다.,close,아이가,가,핸드폰을 사셨다,사셨다,False,
1,104,plainS-plainV,어제 저녁에 혼자서 아이가 핸드폰을 샀다.,close,아이가,가,핸드폰을 샀다,샀다,True,
1,105,plainS-honorificV,어제 저녁에 혼자서 아이가 편지를 쓰셨다.,close,아이가,가,편지를 쓰셨다,쓰셨다,False,
1,105,plainS-plainV,어제 저녁에 혼자서 아이가 편지를 썼다.,close,아이가,가,편지를 썼다,썼다,True,
1,106,plainS-honorificV,어제 저녁에 혼자서 아이가 노래를 부르셨다.,close,아이가,가,노래를 부르셨다,부르셨다,False,
1,106,plainS-plainV,어제 저녁에 혼자서 아이가 노래를 불렀다.,close,아이가,가,노래를 불렀다,불렀다,True,
1,107,plainS-honorificV,어제 저녁에 혼자서 아이가 티비를 보셨다.,close,아이가,가,티비를 보셨다,보셨다,False,
1,107,plainS-plainV,어제 저녁에 혼자서 아이가 티비를 봤다.,close,아이가,가,티비를 봤다,봤다,True,
1,108,plainS-honorificV,어제 저녁에 혼자서 아이가 산책을 하셨다.,close,아이가,가,산책을 하셨다,하셨다,False,
1,108,plainS-plainV,어제 저녁에 혼자서 아이가 산책을 했다.,close,아이가,가,산책을 했다,했다,True,
1,109,plainS-honorificV,어제 저녁에 혼자서 아이가 정원을 가꾸셨다.,close,아이가,가,정원을 가꾸셨다,가꾸셨다,False,
1,109,plainS-plainV,어제 저녁에 혼자서 아이가 정원을 가꿨다.,close,아이가,가,정원을 가꿨다,가꿨다,True,
1,110,plainS-honorificV,어제 저녁에 혼자서 아이가 빨래를 널으셨다.,close,아이가,가,빨래를 널으셨다,널으셨다,False,
1,110,plainS-plainV,어제 저녁에 혼자서 아이가 빨래를 널었다.,close,아이가,가,빨래를 널었다,널었다,True,
1,111,plainS-honorificV,어제 저녁에 혼자서 꼬마가 책을 읽으셨다.,close,꼬마가,가,책을 읽으셨다,읽으셨다,False,
1,111,plainS-plainV,어제 저녁에 혼자서 꼬마가 책을 읽었다.,close,꼬마가,가,책을 읽었다,읽었다,True,
1,112,plainS-honorificV,어제 저녁에 혼자서 꼬마가 파스타를 드셨다.,close,꼬마가,가,파스타를 드셨다,드셨다,False,
1,112,plainS-plainV,어제 저녁에 혼자서 꼬마가 파스타를 먹었다.,close,꼬마가,가,파스타를 먹었다,먹었다,True,
1,113,plainS-honorificV,어제 저녁에 혼자서 꼬마가 호통을 치셨다.,close,꼬마가,가,호통을 치셨다,치셨다,False,
1,113,plainS-plainV,어제 저녁에 혼자서 꼬마가 호통을 쳤다.,close,꼬마가,가,호통을 쳤다,쳤다,True,
1,114,plainS-honorificV,어제 저녁에 혼자서 꼬마가 핸드폰을 사셨다.,close,꼬마가,가,핸드폰을 사셨다,사셨다,False,
1,114,plainS-plainV,어제 저녁에 혼자서 꼬마가 핸드폰을 샀다.,close,꼬마가,가,핸드폰을 샀다,샀다,True,
1,115,plainS-honorificV,어제 저녁에 혼자서 꼬마가 편지를 쓰셨다.,close,꼬마가,가,편지를 쓰셨다,쓰셨다,False,
1,115,plainS-plainV,어제 저녁에 혼자서 꼬마가 편지를 썼다.,close,꼬마가,가,편지를 썼다,썼다,True,
1,116,plainS-honorificV,어제 저녁에 혼자서 꼬마가 노래를 부르셨다.,close,꼬마가,가,노래를 부르셨다,부르셨다,False,
1,116,plainS-plainV,어제 저녁에 혼자서 꼬마가 노래를 불렀다.,close,꼬마가,가,노래를 불렀다,불렀다,True,
1,117,plainS-honorificV,어제 저녁에 혼자서 꼬마가 티비를 보셨다.,close,꼬마가,가,티비를 보셨다,보셨다,False,
1,117,plainS-plainV,어제 저녁에 혼자서 꼬마가 티비를 봤다.,close,꼬마가,가,티비를 봤다,봤다,True,
1,118,plainS-honorificV,어제 저녁에 혼자서 꼬마가 산책을 하셨다.,close,꼬마가,가,산책을 하셨다,하셨다,False,
1,118,plainS-plainV,어제 저녁에 혼자서 꼬마가 산책을 했다.,close,꼬마가,가,산책을 했다,했다,True,
1,119,plainS-honorificV,어제 저녁에 혼자서 꼬마가 정원을 가꾸셨다.,close,꼬마가,가,정원을 가꾸셨다,가꾸셨다,False,
1,119,plainS-plainV,어제 저녁에 혼자서 꼬마가 정원을 가꿨다.,close,꼬마가,가,정원을 가꿨다,가꿨다,True,
1,120,plainS-honorificV,어제 저녁에 혼자서 꼬마가 빨래를 널으셨다.,close,꼬마가,가,빨래를 널으셨다,널으셨다,False,
1,120,plainS-plainV,어제 저녁에 혼자서 꼬마가 빨래를 널었다.,close,꼬마가,가,빨래를 널었다,널었다,True,
1,121,plainS-honorificV,어제 저녁에 혼자서 남자가 책을 읽으셨다.,close,남자가,가,책을 읽으셨다,읽으셨다,False,
1,121,plainS-plainV,어제 저녁에 혼자서 남자가 책을 읽었다.,close,남자가,가,책을 읽었다,읽었다,True,
1,122,plainS-honorificV,어제 저녁에 혼자서 남자가 파스타를 드셨다.,close,남자가,가,파스타를 드셨다,드셨다,False,
1,122,plainS-plainV,어제 저녁에 혼자서 남자가 파스타를 먹었다.,close,남자가,가,파스타를 먹었다,먹었다,True,
1,123,plainS-honorificV,어제 저녁에 혼자서 남자가 호통을 치셨다.,close,남자가,가,호통을 치셨다,치셨다,False,
1,123,plainS-plainV,어제 저녁에 혼자서 남자가 호통을 쳤다.,close,남자가,가,호통을 쳤다,쳤다,True,
1,124,plainS-honorificV,어제 저녁에 혼자서 남자가 핸드폰을 사셨다.,close,남자가,가,핸드폰을 사셨다,사셨다,False,
1,124,plainS-plainV,어제 저녁에 혼자서 남자가 핸드폰을 샀다.,close,남자가,가,핸드폰을 샀다,샀다,True,
1,125,plainS-honorificV,어제 저녁에 혼자서 남자가 편지를 쓰셨다.,close,남자가,가,편지를 쓰셨다,쓰셨다,False,
1,125,plainS-plainV,어제 저녁에 혼자서 남자가 편지를 썼다.,close,남자가,가,편지를 썼다,썼다,True,
1,126,plainS-honorificV,어제 저녁에 혼자서 남자가 노래를 부르셨다.,close,남자가,가,노래를 부르셨다,부르셨다,False,
1,126,plainS-plainV,어제 저녁에 혼자서 남자가 노래를 불렀다.,close,남자가,가,노래를 불렀다,불렀다,True,
1,127,plainS-honorificV,어제 저녁에 혼자서 남자가 티비를 보셨다.,close,남자가,가,티비를 보셨다,보셨다,False,
1,127,plainS-plainV,어제 저녁에 혼자서 남자가 티비를 봤다.,close,남자가,가,티비를 봤다,봤다,True,
1,128,plainS-honorificV,어제 저녁에 혼자서 남자가 산책을 하셨다.,close,남자가,가,산책을 하셨다,하셨다,False,
1,128,plainS-plainV,어제 저녁에 혼자서 남자가 산책을 했다.,close,남자가,가,산책을 했다,했다,True,
1,129,plainS-honorificV,어제 저녁에 혼자서 남자가 정원을 가꾸셨다.,close,남자가,가,정원을 가꾸셨다,가꾸셨다,False,
1,129,plainS-plainV,어제 저녁에 혼자서 남자가 정원을 가꿨다.,close,남자가,가,정원을 가꿨다,가꿨다,True,
1,130,plainS-honorificV,어제 저녁에 혼자서 남자가 빨래를 널으셨다.,close,남자가,가,빨래를 널으셨다,널으셨다,False,
1,130,plainS-plainV,어제 저녁에 혼자서 남자가 빨래를 널었다.,close,남자가,가,빨래를 널었다,널었다,True,
1,131,plainS-honorificV,어제 저녁에 혼자서 여자가 책을 읽으셨다.,close,여자가,가,책을 읽으셨다,읽으셨다,False,
1,131,plainS-plainV,어제 저녁에 혼자서 여자가 책을 읽었다.,close,여자가,가,책을 읽었다,읽었다,True,
1,132,plainS-honorificV,어제 저녁에 혼자서 여자가 파스타를 드셨다.,close,여자가,가,파스타를 드셨다,드셨다,False,
1,132,plainS-plainV,어제 저녁에 혼자서 여자가 파스타를 먹었다.,close,여자가,가,파스타를 먹었다,먹었다,True,
1,133,plainS-honorificV,어제 저녁에 혼자서 여자가 호통을 치셨다.,close,여자가,가,호통을 치셨다,치셨다,False,
1,133,plainS-plainV,어제 저녁에 혼자서 여자가 호통을 쳤다.,close,여자가,가,호통을 쳤다,쳤다,True,
1,134,plainS-honorificV,어제 저녁에 혼자서 여자가 핸드폰을 사셨다.,close,여자가,가,핸드폰을 사셨다,사셨다,False,
1,134,plainS-plainV,어제 저녁에 혼자서 여자가 핸드폰을 샀다.,close,여자가,가,핸드폰을 샀다,샀다,True,
1,135,plainS-honorificV,어제 저녁에 혼자서 여자가 편지를 쓰셨다.,close,여자가,가,편지를 쓰셨다,쓰셨다,False,
1,135,plainS-plainV,어제 저녁에 혼자서 여자가 편지를 썼다.,close,여자가,가,편지를 썼다,썼다,True,
1,136,plainS-honorificV,어제 저녁에 혼자서 여자가 노래를 부르셨다.,close,여자가,가,노래를 부르셨다,부르셨다,False,
1,136,plainS-plainV,어제 저녁에 혼자서 여자가 노래를 불렀다.,close,여자가,가,노래를 불렀다,불렀다,True,
1,137,plainS-honorificV,어제 저녁에 혼자서 여자가 티비를 보셨다.,close,여자가,가,티비를 보셨다,보셨다,False,
1,137,plainS-plainV,어제 저녁에 혼자서 여자가 티비를 봤다.,close,여자가,가,티비를 봤다,봤다,True,
1,138,plainS-honorificV,어제 저녁에 혼자서 여자가 산책을 하셨다.,close,여자가,가,산책을 하셨다,하셨다,False,
1,138,plainS-plainV,어제 저녁에 혼자서 여자가 산책을 했다.,close,여자가,가,산책을 했다,했다,True,
1,139,plainS-honorificV,어제 저녁에 혼자서 여자가 정원을 가꾸셨다.,close,여자가,가,정원을 가꾸셨다,가꾸셨다,False,
1,139,plainS-plainV,어제 저녁에 혼자서 여자가 정원을 가꿨다.,close,여자가,가,정원을 가꿨다,가꿨다,True,
1,140,plainS-honorificV,어제 저녁에 혼자서 여자가 빨래를 널으셨다.,close,여자가,가,빨래를 널으셨다,널으셨다,False,
1,140,plainS-plainV,어제 저녁에 혼자서 여자가 빨래를 널었다.,close,여자가,가,빨래를 널었다,널었다,True,
1,141,plainS-honorificV,어제 저녁에 혼자서 딸이 책을 읽으셨다.,close,딸이,이,책을 읽으셨다,읽으셨다,False,
1,141,plainS-plainV,어제 저녁에 혼자서 딸이 책을 읽었다.,close,딸이,이,책을 읽었다,읽었다,True,
1,142,plainS-honorificV,어제 저녁에 혼자서 딸이 파스타를 드셨다.,close,딸이,이,파스타를 드셨다,드셨다,False,
1,142,plainS-plainV,어제 저녁에 혼자서 딸이 파스타를 먹었다.,close,딸이,이,파스타를 먹었다,먹었다,True,
1,143,plainS-honorificV,어제 저녁에 혼자서 딸이 호통을 치셨다.,close,딸이,이,호통을 치셨다,치셨다,False,
1,143,plainS-plainV,어제 저녁에 혼자서 딸이 호통을 쳤다.,close,딸이,이,호통을 쳤다,쳤다,True,
1,144,plainS-honorificV,어제 저녁에 혼자서 딸이 핸드폰을 사셨다.,close,딸이,이,핸드폰을 사셨다,사셨다,False,
1,144,plainS-plainV,어제 저녁에 혼자서 딸이 핸드폰을 샀다.,close,딸이,이,핸드폰을 샀다,샀다,True,
1,145,plainS-honorificV,어제 저녁에 혼자서 딸이 편지를 쓰셨다.,close,딸이,이,편지를 쓰셨다,쓰셨다,False,
1,145,plainS-plainV,어제 저녁에 혼자서 딸이 편지를 썼다.,close,딸이,이,편지를 썼다,썼다,True,
1,146,plainS-honorificV,어제 저녁에 혼자서 딸이 노래를 부르셨다.,close,딸이,이,노래를 부르셨다,부르셨다,False,
1,146,plainS-plainV,어제 저녁에 혼자서 딸이 노래를 불렀다.,close,딸이,이,노래를 불렀다,불렀다,True,
1,147,plainS-honorificV,어제 저녁에 혼자서 딸이 티비를 보셨다.,close,딸이,이,티비를 보셨다,보셨다,False,
1,147,plainS-plainV,어제 저녁에 혼자서 딸이 티비를 봤다.,close,딸이,이,티비를 봤다,봤다,True,
1,148,plainS-honorificV,어제 저녁에 혼자서 딸이 산책을 하셨다.,close,딸이,이,산책을 하셨다,하셨다,False,
1,148,plainS-plainV,어제 저녁에 혼자서 딸이 산책을 했다.,close,딸이,이,산책을 했다,했다,True,
1,149,plainS-honorificV,어제 저녁에 혼자서 딸이 정원을 가꾸셨다.,close,딸이,이,정원을 가꾸셨다,가꾸셨다,False,
1,149,plainS-plainV,어제 저녁에 혼자서 딸이 정원을 가꿨다.,close,딸이,이,정원을 가꿨다,가꿨다,True,
1,150,plainS-honorificV,어제 저녁에 혼자서 딸이 빨래를 널으셨다.,close,딸이,이,빨래를 널으셨다,널으셨다,False,
1,150,plainS-plainV,어제 저녁에 혼자서 딸이 빨래를 널었다.,close,딸이,이,빨래를 널었다,널었다,True,
1,151,plainS-honorificV,어제 저녁에 혼자서 아들이 책을 읽으셨다.,close,아들이,이,책을 읽으셨다,읽으셨다,False,
1,151,plainS-plainV,어제 저녁에 혼자서 아들이 책을 읽었다.,close,아들이,이,책을 읽었다,읽었다,True,
1,152,plainS-honorificV,어제 저녁에 혼자서 아들이 파스타를 드셨다.,close,아들이,이,파스타를 드셨다,드셨다,False,
1,152,plainS-plainV,어제 저녁에 혼자서 아들이 파스타를 먹었다.,close,아들이,이,파스타를 먹었다,먹었다,True,
1,153,plainS-honorificV,어제 저녁에 혼자서 아들이 호통을 치셨다.,close,아들이,이,호통을 치셨다,치셨다,False,
1,153,plainS-plainV,어제 저녁에 혼자서 아들이 호통을 쳤다.,close,아들이,이,호통을 쳤다,쳤다,True,
1,154,plainS-honorificV,어제 저녁에 혼자서 아들이 핸드폰을 사셨다.,close,아들이,이,핸드폰을 사셨다,사셨다,False,
1,154,plainS-plainV,어제 저녁에 혼자서 아들이 핸드폰을 샀다.,close,아들이,이,핸드폰을 샀다,샀다,True,
1,155,plainS-honorificV,어제 저녁에 혼자서 아들이 편지를 쓰셨다.,close,아들이,이,편지를 쓰셨다,쓰셨다,False,
1,155,plainS-plainV,어제 저녁에 혼자서 아들이 편지를 썼다.,close,아들이,이,편지를 썼다,썼다,True,
1,156,plainS-honorificV,어제 저녁에 혼자서 아들이 노래를 부르셨다.,close,아들이,이,노래를 부르셨다,부르셨다,False,
1,156,plainS-plainV,어제 저녁에 혼자서 아들이 노래를 불렀다.,close,아들이,이,노래를 불렀다,불렀다,True,
1,157,plainS-honorificV,어제 저녁에 혼자서 아들이 티비를 보셨다.,close,아들이,이,티비를 보셨다,보셨다,False,
1,157,plainS-plainV,어제 저녁에 혼자서 아들이 티비를 봤다.,close,아들이,이,티비를 봤다,봤다,True,
1,158,plainS-honorificV,어제 저녁에 혼자서 아들이 산책을 하셨다.,close,아들이,이,산책을 하셨다,하셨다,False,
